id,sound,text
Q7HkVVSFEvBsSx3RK0ML,4e5b57b7-31aa-4a47-ae11-db84e7041b28.aac,wa mradi wa
Q7MFFpakySCM5TEr4sx5,5a68c821-7a83-4693-ab7c-d8cedaf1208b.aac,kushindwa kuagiza samaki
Q7UMJQjVTUPt1GkCDDjA,0a148bb1-45db-4dea-b944-efb4f729f2c3.aac,kanga
Q7cFFccfVayn9VmMw6Oh,266f03ba-9713-482e-92a0-52314dd27761.wav,Bila
Q7hGLOxQ4cQ7GuIRewSu,d8135391-1eb0-4721-81bd-beec0993d582.wav,Jongoo huonekana sana
Q7n5ok4noOrBdsC2rnVw,e8185bc5-9850-4f88-be4e-cffb8c4e4d7e.wav,kula chakula cha
Q7xuh9z2lpicS1BcseNF,e8e3c131-0801-415a-96df-23713b4e1a15.wav,Huyu ndio kiongozi wa
Q7zx46ObFHywUQKlAr3K,4fccdc78-c87c-414e-bdd5-9fa25100169a.wav,Adam
Q85S36uTsaLYWWDL3hDF,7cab6b68-0a47-4450-b83d-5bad09e52cf6.wav,maagizo
Q86ebXLKwoJO6cnhSrez,7dacd64f-131a-4c4a-b4b3-ef5d4d298b22.aac,magari  injini
Q8BCSzgFmipdX3Xcnzsb,c47aa412-dbb8-48dc-af2d-6aff4a850934.wav,Ataji
Q8PWBcUQIkrDGZ2LWggC,9fd6d6f7-0530-4d5e-b4c3-ef5bc38b80dd.aac,ambazo
Q8UHzRsdCi2RYfKofNMz,f193c8d8-5680-4f0c-8b47-b73c0cda98d5.aac,hizi tumeziondoa kwenye
Q8YB7diGUguIXIHZ9Cv0,c20c09d7-8c18-40d5-b065-4e3fd22b34a2.wav,unguza nguo na
Q8bnA3Ije9UoeoroSp7Q,aba86e5b-5b39-4fb7-937c-9b997a503010.wav,na mimi
Q8dcDXXyVg8KhB53cO1C,e6df78cc-328f-4097-adeb-497afd397b7a.wav,nyumba yenye 
Q8g9pHrUodhgp6sRrRO8,be274cde-444a-4d19-abca-799b2fa0cf81.wav,ni
Q8prY3QRitmQZQUMymab,b26aeee5-edc6-482e-a2ae-16533f2bfc16.wav,athari za ujangili
Q8yWSdGwHZ1rix8FZOdc,48b0551b-3a9e-4cc8-8458-d2a0801304d9.aac,na biashara zao
Q9HIdPaKWTRlVTREKPkU,b8e54db4-68d1-44b9-b680-93c7b1108042.aac,kuwa hata wakati wa mauaji
Q9L2kJ8sdzBycAvD9GLe,795c6d66-8e93-45bc-8da3-bd9bd7dc15cc.wav,ni
Q9V6qxyykwS9lhLgtCQD,6d531e37-fb16-4989-b953-eed846474168.wav,Mbegu
Q9bF9Jdu32tjSybOaZTi,354e9786-ef4c-4207-bfcb-665cf6b0a186.wav,amekwama juu ya
Q9h2GtwklPZw8M5bgXsR,62789644-e654-400e-ac60-f477e1469fb2.wav,Mtoto
Q9hgIaoopDfRlvVQzPF4,761fa87d-be9f-4f25-be5b-4641d02ba669.wav,polisi
Q9joNFBqbYDXH7lzPVG6,31845e45-16cb-4794-941a-6806612c50f6.wav,motto jina lenye
Q9oylVHuoXNZmCLh0PAQ,4ad0b0fa-0826-4c0b-9377-af9a0d0a296f.wav,juu sana kupita
Q9pV1QF2rpLleZrMRo1V,35f120f1-1042-4428-82b0-7eed4ae34c2f.wav,na mvua siku
Q9wXNafwkTT2TByPXEpC,20b06ee4-d44e-447f-a352-a53b79bb6b3c.wav,jozi tatu za
QAF6qSZOxJfu3BOJ96SN,e9a1e327-6c6b-4cf7-be65-38f1bfe6af47.wav,Walipokwenda
QAJRK4hdDYyqWivwAAc5,1f80bda4-a655-457f-b380-7a7114860bed.wav,waziri wa maji atakuepo
QAPbSW3XY97bUDRuWpZo,4d26f215-b8b2-4379-a2e5-3e588e259110.aac,za serikali wahusika
QAhaXHBauwCwKCK6YaxG,81c19918-2b41-4791-b283-a2b3fe2233ec.aac,wengi
QAo3s9DwiSqCMJyARQPz,88b37097-505d-407b-92b0-77769806ef45.wav,adapta
QAqZGPR2ft3wFKHb2Mda,45203b3d-17c4-43e8-9d53-910af95348f2.wav,Ebu
QAtRUObz70pK8D1V6UHQ,b705893f-9fba-4c3e-b8b1-67df11003533.wav,kujua ndama huyu
QAuSPWW6XrxXxh7eVzzk,05155848-a60f-416c-93ec-0e5aca113d65.wav,afrika
QAvZSEEf0UGw4nf8rCK1,e0520355-bf79-4c55-96ae-3219c89613df.wav,Kesho asubuhi sana
QB1ZRM6BJ261ChPK2BX2,1a049375-0a2b-4441-a29d-cdb6d75941b9.aac,ambazo zimethibitishwa ubora
QBAvDWsmvFiqsjGVuH6z,70ffd4f8-93b5-47ce-8759-e7f1b7485346.wav,makini usije unguza
QBBM4A7MwlnXL5BTjLbX,bf882d8c-1a66-41e1-b451-bd887ed2d00a.aac,Kasumulo na Tunduma
QBK1xnhEdl4FGeXivqh2,3aae7a2d-89a3-45e0-8574-ec1d0a9db6c1.wav,Hakikisha
QBNBd9suctmoptptV8hy,aadf7758-62f0-4d32-a20c-adc09ce607c1.wav,Nili
QBPLFyQDOBhKUKKtNOdW,3b878e9f-c6dd-4621-bac5-3856ae422bb1.wav,Mwafu
QBZnUwPyXpIfP75roZ4q,2fee0574-a847-4e74-91da-79918cc1b181.wav,Jimbo
QBc4GnlJkYXvmkTeiKfv,aa4e2d05-b564-435e-9ff2-be90b73a07d0.wav,Afrikanaizeshen
QBi9JGsHIs9v2rMtLrCx,84c33769-3cf8-4335-9df8-2907289c97d9.wav,kwa shilingi elfu
QBiSvD5R9WzfxZByIczg,f3dd7cb9-306c-4d49-adbb-965f548725ab.aac,shangazi pia ni
QBkq4BLxbVmIOl8rx4O1,084e546d-f6a3-4a52-9eba-473d7d6ae456.wav,Mtoto hajalala
QBstkuVmkbgjIA7e4Kfr,300142cf-8a9f-45fd-8d2f-0037824d2650.wav,wa ramadhani muda wakufuturu
QBvlaZRynKanWSrOL9uD,2585214c-76b9-48c2-9942-4ef5b1407288.wav,Tunamtafuta kijana ajulikanae
QC43EvrJVH8fvOGO0Ji6,c189108c-a0c4-4af9-80dd-b1466c9deb4c.wav,Viongozi hawa wanajuana
QC9IaRlBg9mGS1wdaWLw,d15e6d7b-84ea-4135-879c-fd95c9c4a22f.wav,aliyopewa
QC9rv99R9V6dDvovJEXX,db8a6219-2e38-4288-8e4c-26a8545fafce.wav,Mangi anauza viatu
QCDG3l6rPGDoXWsfHB7S,f94a6530-6c0b-4384-bf25-5a42faccee7c.wav,Jioni ni muda
QCEyLMtwqHkYR1Z2yp56,47cc5d8d-7cdd-4dd1-bb95-4ce150dcea02.aac,Akawa
QCf4RYb51MwsAeSXqdXI,dc34b5e7-542b-426b-87c5-1fe057c14d28.aac,inapatikana
QCf8iVP1iexcAlQqs2Rs,b973fd55-93e5-4b55-8c50-abf86d05f759.aac,serikali
QCjAwstqUAzEDtHYRDF9,ea327b1e-771c-464f-a94c-e6c8c7aa7c99.wav,kujitokeza nyakati za
QD0mwutDBIVTkHm7IEWm,3b102e7b-8f63-4b9a-a089-762a86f16e65.wav,na sasa anajaribu
QD6V1XfLDnIuMgemOPBz,0a9782e2-4925-414e-bff4-d70264ad6cfc.wav,ni mama na astahili
QDDI8PG0ohjblp7GDM7G,9b98829e-99cb-4eeb-8322-64ea4b86fd1d.wav,Huwezi kubishana na huyu
QDJ0SXZMxtx0kKhrKhaZ,d0261fbc-01d8-47ff-b28d-58f5b2467af6.wav,wanafunzi walitoa aburan
QDKPl3Evvpk8gBtm6RAe,dd430b39-57a4-491a-8c84-86d86f44a9e2.wav,kwa juhudi kubwa
QDPEsNwGY4DvcXpVETBX,e0aa8df0-298e-416e-83d7-13cdad6a3f5c.aac,kwa kutambua umuhimu wa
QDZx4HM6OOHt5HrRlyrP,07caf2ec-20bb-4371-8528-29f801e0541e.wav,ni kali sana
QDjkpH3GTgSY0nNycemC,19c36859-1e53-4eda-a3ca-178d67632300.wav,anaogopa jongoo sana
QDkJifFalFiBcxriBALS,668b3e8b-2a18-4144-ac63-09098d78fe92.wav,Ukiweka
QDlcKK1DdLAlgZ1yUhcY,484ddcfd-c795-45bb-968e-9c6fbd9858ab.aac,yalielezwa jana bungeni
QDmvW84tlYLHsg4t3C7p,96f269dd-0bb5-4066-b19e-60939725853f.aac,kutoka gerezani kuja mahakamani
QDqBGQyqCWXP1R9YL0Xz,e3e99672-b901-4874-b891-4f0c0dec9133.wav,Samahani namtafuta mkuu
QDrxcF6b2eGFZPL2Y2Od,9a4b0ce4-4116-4532-ba5d-fbb1dcc3bec0.wav,Maembe yako juu
QDxLUIfylYGsfNXeJaqn,a34972ae-5683-4484-900e-5e9b55b73fa2.wav,najigamba mtaa mzima
QDy7Mbpy02GtsnQmuKlR,d2ce5326-a1f8-4ec5-b511-2805bfcdedcb.wav,madrasa nzuri kwa watoto
QE2W2vlrUvQyPu5u7gnw,9ffde4ac-8f13-4413-843d-7db77c6d1b89.aac,na mazingira ya
QEICFnIlz2KjdMjVZ7KX,d13590fe-f13b-4778-ac27-3ef329396a51.wav,na mambo yasyiofaa na
QEIlGXK4fTFSxayrS3H0,2317640d-1ed8-4b8b-9eae-501818d10a2c.aac,kibali
QEWVCbyTAT2UBHZ86183,48aadfee-c6e0-4b35-8720-550547fe44c6.wav,adamu
QEXgGmIiikQVdmuep1gA,a15faa29-0c7a-4788-8180-24dcea37ea16.wav,Kunatofauti ya jioni
QEd4VukUbWBbcw4yaNzp,cce35a23-4119-4444-8bf9-14d0f569658c.aac,harusi kulipa matanga
QEgRcuei3F8TwmfBHo2d,1b0e8f8c-acf2-4fad-9827-f4265435c594.wav,mkuu wa
QEgvfLvt1VKbcGst52ju,2951b9fb-082f-49d4-9642-36d4b5a69bc7.wav,Kesho asubuhi sana
QEjsSjDBrRBcDG5x0s1f,e6d3ada7-dd9c-439e-9c63-dc605f817198.wav,moto
QEkwkbo1dz2EVWohyEjw,9f11edf3-bddf-4726-ab6f-d6f8a3563151.wav,Biashara
QEpAykywjovQJg125Itl,bcbeb57b-006b-4369-aad3-a6907d40a6e8.wav,Napenda mahesabu ya
QEpue4c5snZc8U3HJiFg,6b63be34-300f-4f3e-94f8-ba40626660a1.wav,huko chumbani linasababishwa
QEsGyviI0i9i8cF0R3uy,44d5e380-e727-451a-a2c0-d3e2b9353ead.wav,Nitamwomba mwalimu aafii
QEuGuSfqNHEsULIDXs89,1372c73a-081f-452c-bdac-d3bddd4b2a52.wav,alipo
QExU6at1HaWoQZQANj5j,e95f4881-6d1f-4f4b-ad8d-0fe85b4305cd.wav,Huyu nae anajifanya
QF0zzNky5TZorSOQc58f,86b093ed-ac3c-497e-befa-83e87a1f91a3.aac,Kisa Cha Mkaranga
QF1HjqWgJwEFDi64HB81,c605a14e-eeb6-4377-8bf5-776b1ccb5b87.wav,juu sana ya
QF3LRGc9z6XwLaS1PbrR,4e2dcfdf-2c80-4543-b743-ba7910706f98.wav,kujua ndama huyu
QF65LDx2PEDMLPUdNs3a,2684656e-cf3d-4a7d-9af5-0dec306fc342.wav,Yule kaka ni
QF9jV6bbJgiLm5obWk75,bf88b31c-c3f9-4bdf-b98b-36cea69e1959.wav,Napenda sana kutembelea
QFAazLm1ETjiOxLh9p2y,4f743339-b034-4aa7-b97c-bfc7c93e15ca.wav,tofauti ua jinga
QFB73vcruw4ffZCbSMDc,e7e87dd7-36d7-499a-8e8c-193b175720eb.aac,na wamiliki
QFFJeSSPZrMNVkYpJwWz,fae2b0e8-469f-4ac1-9329-6e5b4410c8e4.wav,Nitapiga
QFUeSCtPlwBxcIXEYUvC,a0bb8772-f991-436f-a272-e7a388a69921.wav,Amemaliza juzuu ya
QFWnQjFE0AQV3NIz7AF3,26b32668-d48b-4f65-a082-2f71466b581a.wav,Usije
QFcOEuBut35JQA05enSB,ebf81373-c350-4614-855d-09f6fe949924.wav,ni
QFm3ybHcXUaW5GTbjYTW,dd999755-3582-47a4-93a2-b2070eb93a83.aac,ruzuku kwa ajili
QFvf9XgEAIBUoqEkQtTi,3807139f-8102-455c-b34f-48b0e1eb0c1d.wav,Anapenda
QG4J6i8iIaN09bTzeQPA,eddce8af-d352-40ff-b17c-4405f226d1f5.aac,Masoko
QG5dcmobXQl4pjMGOtKW,bbd6c7c2-babd-411a-a088-ea32641d21b6.wav,siku yake
QG8F37nw8d2WjeDGYWZN,77d4e7ce-f8db-4699-8477-3309e228f863.wav,judo wote wanatakiwa kuondoka
QGF5dFKVLe05Yh9cK1Cq,a96ee96c-8ea8-4133-a3f7-34a10c658057.aac,wigo
QGNEylEw2PvsWuvZ23ev,79ccc200-6625-477a-95c7-0c2971f73699.wav,Majoho yatapatikana shuleni kwa
QGck9Y26UGczAuvlm6aQ,90c183e1-bcef-4308-950c-866d14a63bf9.aac,miundombinu
QGeM4JUhyL4rqQMDXn3e,a66f23aa-f80c-4673-ab83-d4cb9cb5032c.wav,Maadhimisho
QGexjbEEypOUY1CxMrCL,f24de603-6d48-4895-8a74-38de5037806e.wav,Kwetu tunapenda kula
QGlZ1IsI9Snxse0QQDwp,3d796c49-59ad-48b3-a91e-b33b79ab1a9c.aac,vyakula na
QGpETCWrCO0lspV3Wdrv,8ff2062d-8f3d-45e3-b6cd-d1f63a2e0119.wav,Tulifanya siku yake
QH2I6tr0ttuJnUzObs3y,19faa505-7d6b-47a4-b928-002cafa12148.aac,Sh bilioni 
QHGCrnCkwL4bJGgYMWgk,77a7ffdd-97f3-41eb-8913-92d973da3663.wav,Jogoo ananyama ngumu
QHJlJi1bawte7rjgS2aN,e5f10a5e-b607-4e2b-9963-3c1f63ed917c.wav,wetu wanafanya kazi
QHT0aYEWwkQvz2cjTv1S,6d2e7f75-f540-4cb6-9693-fe98afe1be15.wav,Maneno yatatokea hapa
QHTq51bvUaK7ZZJZhzUU,00719393-d98b-4804-ab69-1729fd0ea5db.wav,huko chumbani linasababishwa na hilo jinga la moto
QHbNKxJZHU97aAjA5aJ6,8d47c8fa-08b0-4b24-b92f-cafeb4802853.wav,wawili bandani
QHelfjts7rzFnDVBmOHG,e7f0b75d-5802-4400-ada4-087c52dc9163.wav,Viongozi
QHg2SjhM2lq2dtDNl3nU,69e4d642-91a0-43c1-a1c1-7f09f3faf352.wav,kutembelea majumba ya
QHj3VX6Y6tZYKV1IOIVJ,6157f28c-ec01-4fd3-8d86-c84f49bc0f6c.wav,Afrikanaizeshen
QHlbzdNXFcvwTt8EQNec,510f2088-46cb-4bb6-b9e3-71913d9b73da.wav,Badala
QHmZz6FRzN4nJGlb4NxJ,1b1a0a3a-be52-453c-8a38-276413895d9d.aac,Wakasema
QHyuldSkjcYTtFbcpwNH,95d254d5-0e74-49e8-9733-943ed476bae0.wav,Meza dawa kisha
QIAyFwXJ1HdtWQL2mepb,ab9b233a-8bc0-45de-bf80-6ef82a08bf83.wav,Adui
QIMts3shWBZX19Ub4sB9,788dcc61-5255-430b-9946-b899678a028f.wav,mojawapo ya vitabu
QITa9dI5OFRkYHWd3BcC,a286dd4c-646f-4e5b-a69d-5b465950414c.wav,Aliye
QIXacVI4anQ4jozQpn92,d5ca1065-c135-474a-ad96-b8010a0cb5cc.wav,Ee!
QIf4bJCbSCd0l6QmcIZN,82492836-3f42-4a0c-bab3-da53185f6901.wav,jambo ni kweli naliweza
QIlREGgkqjxDxQel4CIh,779fb5f0-6e4b-41b2-938f-2fb5b9d486ab.wav,aina ya samaki
QIrXXKc8gbsaNjgX8TI8,46fa5e30-17df-47df-9fe0-c8511fe88a08.aac,Mbeya
QItUDzspmPOdombM3HBR,494b2344-4e60-4bcd-adee-780b147d0807.wav,Keki
QJ13NhvvehaeLksowyL4,23239ea0-4040-4f24-8ffb-4e6182dfa390.wav,Mbunge wetu amejihusisha
QJ7ePWJc7O3dAGyuqow1,8e857a0e-4ce8-4d38-a00c-f43efcdbf16c.wav,Dada kaingia
QJ89aT6WXb8d5aZFD2i1,224b9fdf-972c-4301-89fe-e66e16d7c273.wav,uani kujikosha tope
QJCML3auP5twqI9Auf5S,2085eee1-387a-4a6b-ab84-2b51629c301c.wav,vitu kwa jumla
QJEb2obrRR5SMYe4CK8Y,29a2619b-d0f2-479a-aa85-d71819d36ec9.wav,Ebu tukaangalie muvi.
QJFsZhSuKtgwt3IGil3h,73c01b84-9bb5-416f-a9ff-52fcc65cd924.wav,yako juu sana
QJJ3f8qo88IyLQCLL4Ff,8c1d4c2a-50ae-42d2-a854-c2fa11f0e2e7.wav,mtoto aliachama alipolishwa
QJRIPghiqWOIy9lj7YHJ,02e4c8ac-e69a-48ec-8020-e97a8f036189.wav,jifanye kama
QJZOllmjk8bhLjlmGWfk,03a7416d-f2da-460c-842c-26336034c85c.wav,waliokimbiza mwenge
QJbLUVwrWox8hTX8nCbS,4aba1c06-2e48-4d20-a60f-6739afc2bd0c.wav,Wamejilalia
QJgtm45914iwXbKLOD5S,53bd9fc1-a292-45dd-b6f5-d4af20868f28.wav,hii ni
QJjhwEMoqP8bsTD2V8mn,00d599ad-7f48-4021-b9f3-6d2f29290ccc.wav,nakudai
QJy5MjoavCqhuBe67EC5,922a4ff2-e67a-48b3-9ece-e57d4d67fb5a.aac,hii ni yangu
QK4FhSRODPo6YqVf7Tul,64cd17d8-d36f-4dd7-a3de-505a9c833e18.aac,na wajibu walionao
QKR1hKkl1pcr4Re90t4r,b006016b-91b6-4c64-b6dc-8e13564662eb.aac,kuhakikisha inatolewa kwa
QKc9WvKC9ZT9tosm40Fq,5e8d0838-3fc5-44f7-8006-0eca1660a051.wav,kaka ni mwanaume
QKcSuT1U1ApP1XGuzOBg,1d2a9b05-9bab-4f07-a290-d02f4e0b3a87.aac,andika ili
QKnBUcUIylc1LGbXxO77,9e7f9f24-b50a-44c9-9146-05f6180baa03.wav,Napenda mahesabu ya
QKtuQB7BtXOEuFYyVPfC,41317e4e-fe64-4bd9-9a6f-26aee84ac4c2.wav,anajifanya kama jike
QKwvlvcHLNgL3OZUeY0i,adc7a8de-c87b-4348-9aba-88a9e135893a.aac,zinazofanana
QLAXxae7zKTcFiohrdPY,63cc3063-1ace-4747-bd6b-dc89a1126ff2.wav,ya kaka ni
QLBF34ckNpChkQhhnB51,df142b5f-9295-4bc9-b8ec-d8c68c2cc0a9.wav,Uadilifu kazini
QLDkGuiWXC16fgeVYCub,053d1c72-b03a-478b-83fe-0146c8050b17.aac,Watoto wa mama
QLM9ybm1abcGB0NeydJh,078693c3-340b-455d-8541-6065662d694f.wav,Wanakijiji wame afikiana kulima
QLSlbesI2GO98jkptUWq,29f30e21-0b65-40d0-b000-f74c4bc36047.aac,ulinzi na usalama
QLbE6MXtCCkXeW7XJtyu,d5216e59-7703-4591-89d5-3230fd8852ea.wav,nyingi sana na
QLqdKzHAGYRczujODqFJ,140703b4-2ed7-4e0d-9dd9-7b7dcbd3d2fb.wav,Yule kijana anajuana
QLuJSvVPWKo1uNGYIyRI,92cec758-bc1c-47da-bdb6-0f54653c2b4d.wav,Jongoo ni mdudu anaeteleza
QLvmC5Kba5uweBx6y0zH,91ee24a4-fd81-40ae-a7c7-5957dd6e731a.aac,Fisi Twiga na Tuasi Wanyama
QLwr2eOWDbeWBiB1eE4d,cd990de5-e9e7-4f49-9287-c171b401d76f.wav,Wamama wa mitaani
QLxflBkgNrEFDF6M32Qx,0fa53811-1f4b-4c20-8e57-ea4c8f574d8f.wav,Ukijumlisha machungwa yote
QMAfo1ra1DWPZHhcIFZT,4ca95d5b-55e4-4b39-a640-1ba7f44e1794.wav,wa jana alikua
QMFgbpniLyo0c6Bdc49D,749fee6c-53f1-46f1-9367-fd7acd212fd2.wav,zimeshonwa vibaya kwa
QMHwlZPuKNYlgzkQlpGc,8af26d61-8fd8-41f8-9f4f-d7ff1a281d86.wav,huyu wamejizalia vizuri
QMKcslNfpNsv2L66TsKO,bcbc9827-c7bc-49bf-ad10-f9d25b76e878.wav,zao zimeshonwa vibaya
QMXUiiXBQBp6vyLr2fPI,f013177e-8fdd-42a1-ad50-335b71411eac.wav,Paka
QMf6GvX6NCAax6hJ4DsB,092dd142-46b0-4565-9f90-84d5cbcbd790.aac,kwenda
QMnfRaJwhX4NIbD93DIY,c71b5dab-bfaf-4b89-b544-997530d7da3b.wav,Jumamosi hii ndio kuna
QN3n3tcdm2q4DfCkUfWf,59d2cb21-3c22-44d2-b3f9-bc85df945a2e.wav,wa shuke hivyo
QNBlK9RcLv0N9UxcsQvR,e439306a-8ae0-4a69-aec9-e76c08eb0b5a.aac,tayari
QNLTozSnFNo3DvrILwpD,b7e84c52-7cc0-4adb-b893-2cc6a2c44f0c.wav,Ago
QNRMvLGZuIVqijjnNQv0,d377dadd-d2a7-40da-ad5d-fceb1dfc8983.wav,abiria
QNWZA9jcOuKTwtwVV4wr,e8c01306-d16f-43d2-87ef-4b487e24ae9a.wav,Jinsia ya kaka
QNd3rCBeX7bSjfkoEuvg,994cc824-6b2f-406c-8b9a-643b961171f4.wav,kutembelea majumba ya
QNf5nNAG58ckl1zfcQNP,d38bc78c-f811-4f77-afa2-4d242f0a41cd.wav,Fundi
QNfHzGL6xGVXEil77VMy,1ce36184-d5f8-47a0-a09c-e842b68aedf4.aac,sasa
QNrQXwcSfVLWe6NRTGTX,96ffd1d4-b9f7-4159-8570-3041c31df600.wav,limefanana na jina la
QNs9Rlxtjl5wKOLkhL7i,9b43329d-babe-4535-b2d2-d234aaddcd5a.wav,kumpa motto
QO2UXEl0MZjJhlwnEn7g,f9623ebf-88a7-4228-b408-ca3f01167862.wav,ya wacheza judo
QOAS4JTJ0gwFVMCG2RZ8,4c297f6f-ed94-483e-a354-efbd82f04fac.wav,kiume
QOD3ElCGataaA0k2COFh,88d47c60-76dc-4198-a8d7-0c1872733bea.wav,Babu
QOF5umWn3SFwJyVWAkkZ,57c576e0-345b-41cb-b365-89bc383b8278.wav,Tukisha
QOIwfoqhRx9fuS2oHEgR,25107f59-e706-4861-967e-def57e8be5e7.aac,la
QON3pys5lBIM77rLqvV1,639b1411-829d-4f54-8ef2-0eee337c4194.aac,Pia
QONHr4L3NyqpNDdwF9eG,2cda4747-a5e5-4303-909a-7eb480ca3e66.wav,yangu ya mkononi kumbe
QOPuCpT3UsZpVTRIbFAE,6dc47657-9696-4a93-8f04-3aaa9cabc920.aac,zaidi
QOWS4SNaXGo41hXFBkfT,398c9ab6-fbe2-448f-b10e-4d785b513772.aac,ya kisasa alisema
QOX8FmpbalWailTP0rqv,37164c66-b866-45cf-8987-ec8ee93def3c.wav,asubuhi jioni mahesabu
QOY6WDoo2S6vgMpwMXAQ,092b3f08-3f5d-465e-a8c3-0b11c62ccc69.aac,hiyo
QOdjYnYls2fGzzL08oav,640465e0-9f8e-4606-9149-5086e7e40049.wav,nimeabtadi
QOe3WbLuicSEFrbHOn3E,0056b220-ad99-42fb-b6ae-d527966375e4.wav,wa kwanza kitaifa
QOeS2HfL0igJVEA0jNV0,3d057475-11e1-479a-a383-32646b58b1f3.wav,juhudi zako katika
QOgSUwlOHPmvwnAst77d,cf553a08-1efb-4e21-ac8f-a89b1b72e766.wav,kujua
QOvqRvkMxJc75FIY4PlP,1c48b96f-37fe-4fb1-9534-14c8028f186d.aac,raia
QOzkhwx91ML3pG9ExlfT,2a37bd89-728f-4503-b776-c5aa82d0b0aa.wav,sana kwa uongo
QP5u9kF8IcB9nrFpowN7,527dcb3a-daef-4104-bd09-db8b38ad26e3.wav,Agiza
QP6NKAO2klKA550ctp5j,0b94f013-fd65-4b71-a022-a81eb9d3585d.wav,Edeni
QPemXSOiDTJq8If8DMFE,5eb24409-2277-4aed-b759-ca4e5cbd26e2.wav,kumpiga
QPhL5Slzz5LGyhrpPKQt,f5406695-48f0-44be-bd78-16da3b996305.aac,tunapomaliza kutumia Familia ya akina
QPjz7Z4sqqLLlTgJMQ8v,fcbe3671-632e-4f9d-bb84-09834112c266.wav,mwalimu alimuadhibu mwanafunzi
QPplVINWw8bzwBq6qnoC,e1644680-cfd4-4548-b8b1-edde27b3067d.wav,Afisa
QPtMQxMmHUL7IHyRAATu,64234931-6f7c-42b6-a7d5-2a2742d4ec3b.wav,Nenda
QPvucTIdRwcX3QEHmNzi,8334952b-528c-464f-8428-24ae5670338f.aac,lakini athari zake zimekuwa ndogo
QPzgXocgybmHbUkg0PwW,1847087c-69c3-4866-a653-780ff5d39215.wav,mbuzi kila mwak
QQ6Qh4shbvJLBmhbtGkK,e44dea9a-71b3-438b-8e79-bbf51910141f.wav,itawakilisha nchi katika
QQCPcm1lFhTBhUfRE7RY,ce13c0da-afac-40f3-a857-0ee478feaa4d.wav,jubilii ya ujana
QQFlVmzpyyju3lBdtCm0,9c428fbe-d0ab-41f2-b804-971f43672573.wav,lakini bado
QQJTvqWeRYFlK2XodW8F,836c4120-369e-4b39-a7cb-838304e35a17.wav,waafrika
QQTqvzJf0uU6mXqaEv0j,605f49c9-e196-4354-976a-cdf7dfb0e738.wav,Mabadiliko
QQbsFIESmsfoRMRa8ajt,c2aed9fd-cc86-43f8-8297-54173fe16803.wav,Alivyoungua
QQgEYjgpW61iGBeOjjm2,d87d844e-d422-486f-aa1c-55ed42fc4cd4.aac,wa habari wakati
QQs64d0t9WV79wxpjybT,7e3fab42-5f32-40fc-a825-e57e21509204.wav,makali kama maumivu
QRN1fVTDHA2Ro9UT4EOM,e0dca740-1ff0-454f-9ce5-8223a0d17db6.aac,kitaalamu hakuna teknolojia
QRaVZlKsRgyYXrAs4XIV,b903ff66-5d4d-47a6-be22-d2f3045ce7c7.wav,Chumbani mwako kuna
QRi6YucvbzQKK8hK9mBi,ba476ebb-910a-42e9-8d5b-3a6ee2fb0d5a.wav,wanafanya kazi kwa
QRlqYoMx5pXViVW2ySEf,42f57a7c-5e0b-4a11-9bfe-a6daa2309650.wav,hili ni la
QRpNB6gFmFq6QsUARmNx,be683eb0-6dbb-4976-9b1f-8bf44f64452a.wav,baada
QRrNeLgvpd2iQIgrO3Al,e8d6e340-a7c7-4497-bf15-1b44afd44afc.aac,kijamii afya
QRsvl8PmbWGEt0JrVzEu,fa1f49ca-564e-41ad-8414-490c57508ce4.aac,virusi
QS8QqPz520wdZOU4KiTh,bc3be4c2-4957-4497-8370-ea0e3c810bb0.wav,Mbu uanza kujitokeza
QSIRYtSd7hne6jHV1srQ,4c6cb9e4-ec94-4d1e-b89d-b7abbd652a02.aac,ya
QSRrWEVngF5N5p6Y7kSC,178ebbc9-aae1-49b3-94ff-864a7379bc9d.wav,kwa jina la
QST4uklcubmPlZR58M7K,d6799873-1b91-4a2b-a654-ba6acc793135.wav,Hakuna yeyote anaejua machungu
QSptkJETVdQRuEscSamF,4c4d4d38-38cb-48d3-8585-204f4a095237.aac,ya Moshi Bernadetta
QSwK9OZHt95YiJGP2t44,e9bb95cc-a2bd-4a99-8f1e-922fc0e16767.aac,amekula hadharani hatua
QT381BdHy6mIkqSI1H4q,42b134fb-af22-4f13-a219-622e3e8cf43e.aac,maalumu katika vituo
QTBiwtg3UTARxqvr6yxi,44231dcb-d431-4e49-a2bd-95a543039e6e.aac,Alisema
QTBsKac0nCPRXaLCZbLA,edc546ee-7cf4-41fb-9cff-71e9f7870fe0.wav,yako juu sana
QTRng1YcUUlJeolmHv25,c1983be2-7a25-4f27-9daa-862c2c21f840.wav,Anafanya mambo yake kwa
QTTBy2S66OgcuwfoOwoX,bdc909d2-0d63-4e1b-b39d-e4422f42fd64.aac,miili yao ikiwa
QTZuN452yetp0QPbNMrb,0cae5d3a-f590-4ba5-9adb-e5d228fef1db.wav,Ni
QTeDbmcQUijOMPml03HC,9adbef10-30db-4a17-ba98-efadcc1f5370.wav,na moja alfajiri
QTqVL1TgSIAO7VZtUOby,1eebfd6c-4157-4765-a3dc-c8c5de1e1c52.wav,Atakae
QU6WMMaCp7KdIv1Xf8cQ,67e915e0-d50a-46e6-ab43-0cdfc893d0b2.aac,mapato
